ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp
1481,22,-1,,5863734784140858240,204.4704,-65.6339,9.81,12.6,2.9
1490,22,-1,,5975572300828428672,259.3894,-35.0272,7.84,14.2,2.6
1491,22,-1,,5975572300828428544,259.3914,-35.0272,7.7,14.7,2.9
1524,22,-1,,6011635113988594944,237.6456,-35.0819,5.46,15.1,2.9
1526,22,-1,,6011663357694143232,237.8383,-34.7858,7.75,16.5,3.4
1532,22,27,,5838183443852841216,182.7262,-75.1319,9.72,14.5,3.2
1533,22,-1,,6011635251427374848,237.6721,-35.0695,7.64,14.2,2.6
1535,22,15,,5969019344664046080,250.4375,-40.8791,5.2,15.0,3.2
1537,22,9,,4114934876981694720,259.9318,-21.912,9.15,13.5,2.6
1538,22,-1,,6011649338920614400,238.2487,-34.941,7.26,15.9,3.0
1539,22,-1,,6011623431677479168,237.5942,-35.2755,7.15,15.1,2.9
1540,22,-1,,6011623431677482112,237.5962,-35.2685,7.28,15.4,3.1
1541,22,-1,,6011638859200305920,238.0167,-35.1855,7.19,15.2,3.0
1542,22,-1,,6011654767759297152,237.8641,-35.0953,7.12,15.7,3.2
1547,22,-1,,4114933266415379072,259.9856,-22.0185,7.07,15.7,3.1
1552,22,-1,,6121795557629084672,210.2046,-35.1498,8.5,15.2,2.9
1555,22,-1,,6060466624423811712,193.1686,-57.636,8.24,16.4,3.4
1573,22,3,,5240488025341649408,165.006,-63.8774,6.78,17.7,3.7
1580,22,-1,,4125625978291418240,253.0832,-23.2858,6.6,13.1,3.2
1584,22,12,B,5994747367001754240,239.35,-42.668,6.23,13.0,2.1
1586,22,22,,5994761080849322368,239.855,-42.5853,6.79,16.5,3.2
1590,22,-1,,5994747886709083008,239.2477,-42.691,7.34,14.5,2.6
1596,22,-1,,5904452624581318400,221.7725,-49.7385,6.79,15.8,2.9
1602,22,-1,,4133981858643446656,253.599,-15.5684,6.34,16.1,3.4
1608,22,-1,,4095005885127021056,271.5214,-19.9877,9.98,11.4,1.7
1618,22,27,,5860580633206845568,184.5309,-66.0034,8.88,14.5,3.0
1651,22,27,,5842390312782413568,180.5916,-73.0537,9.24,13.1,2.4
1656,22,-1,,5948621587231767040,264.5176,-47.0148,11.63,15.2,3.2
1657,22,4,,5306183883781736320,143.8152,-57.2617,7.1,17.2,3.7
1658,22,-1,,5249748666340516224,148.2569,-63.2734,6.57,17.1,3.4
1661,22,-1,,6065828392857602688,207.0935,-53.6718,6.92,15.2,2.9
1666,22,-1,,5906549290172296832,224.5417,-47.4539,7.04,17.2,3.5
1667,22,-1,,5978435085615022208,256.5188,-33.5404,6.6,17.3,3.6
1668,22,-1,,5356449707114854144,151.6395,-53.1052,7.35,16.6,3.3
1670,22,-1,,5325072290944230016,134.6466,-50.1207,7.8,14.7,2.7
1683,22,-1,,6004862294159315200,226.5775,-41.338,7.39,16.4,3.7
1694,22,-1,,6096350973076856960,215.0659,-45.2634,6.5,14.6,3.0
1702,22,27,,6059079487430139264,186.2534,-59.6816,9.37,15.2,3.5
1703,22,27,,6059079487430141312,186.2596,-59.6802,9.45,13.5,2.5
1706,22,27,C,5860192986637545728,188.7761,-65.9848,9.37,16.1,3.5
1710,22,8,,4044932480678173312,277.0184,-32.976,7.22,13.1,2.4
1714,22,-1,,6722084998955827712,278.0395,-42.8123,5.95,16.7,3.3
1716,22,-1,,6197104308771368448,225.8909,-40.7043,6.71,15.7,3.2
1750,22,-1,,5902267169110711168,227.3956,-50.1854,8.12,12.7,2.0
1753,22,-1,,6204002988320915840,224.5377,-34.5302,5.43,16.6,3.1
1755,22,-1,,5322514277134495104,125.1928,-50.9896,5.68,16.1,2.9
1757,22,24,,6112132503990509696,207.9185,-41.9745,7.34,16.3,3.4
1762,22,-1,,6112138242066953472,207.7939,-41.7992,6.71,16.7,3.6
1763,22,-1,,6037800673233202816,246.7281,-30.2849,9.13,13.9,2.5
1764,22,-1,,6112208232854482432,207.4718,-41.4516,6.88,15.9,3.3
1768,22,27,,6059911783378070912,189.9834,-59.1526,8.61,14.6,3.3
1770,22,3,,5252286579715826176,156.0852,-62.4072,6.39,16.6,3.1
1777,22,-1,,6002048334672865024,235.0024,-41.3114,6.73,15.3,3.1
1778,22,24,,6106972427199739008,205.493,-47.3841,7.65,16.9,3.6
1789,22,27,,5869395143014670720,198.9831,-61.2347,8.89,14.1,2.8
1810,22,15,,5944693749413362432,247.7119,-42.5732,5.69,17.8,3.7
1812,22,4,,5311063550745775488,138.1015,-54.4816,6.9,16.4,3.2
1813,22,4,,5311053930018822528,138.2421,-54.4213,7.94,15.3,2.9
1814,22,-1,,5944710143324257792,247.5154,-42.4497,6.67,12.5,2.1
1815,22,15,,5944678154406261760,247.9842,-42.408,5.48,17.2,3.5
1816,22,4,,5311041526125099648,137.7405,-54.5855,7.59,18.2,4.2
1821,22,27,,6062490722279396224,201.8059,-58.1518,8.71,13.9,2.6
1831,22,3,,5237607274832435840,171.597,-64.178,6.48,16.4,3.2
1832,22,3,,5237629161986687488,170.7128,-64.108,6.14,17.0,3.3
1838,22,-1,,5900047396897857664,224.638,-52.7332,8.13,14.9,2.9
1840,22,-1,,6116644934068706944,216.0681,-38.8362,7.51,15.7,3.1
1846,22,20,,6004036114253530880,229.8996,-41.9335,7.06,17.3,3.6
1847,22,24,,6116585045044519168,215.1753,-38.9231,6.79,14.0,2.5
1848,22,24,,6116588034341763712,215.0754,-38.9004,7.0,15.6,3.0
1861,22,-1,,6064353054428529152,206.8866,-55.5505,6.99,14.6,2.8
1864,22,-1,,6064355253451851136,207.0485,-55.4646,9.81,12.2,2.4
1866,22,-1,,6064355219092108928,207.0428,-55.4672,9.85,13.1,2.3
1871,22,-1,,6010849616018065920,240.7289,-35.6237,10.79,16.5,4.1
1872,22,-1,,6010847416994477696,240.649,-35.7157,7.13,14.9,2.8
1873,22,22,,6010842881509326336,240.8925,-35.6475,7.24,15.5,3.5
1874,22,-1,,6010873805274368000,241.3497,-35.3446,6.4,15.0,2.9
1877,22,-1,,5993716338652667648,242.9514,-40.6444,6.97,14.4,2.7
1895,22,-1,,6005795195418914816,231.025,-39.9094,6.3,16.0,3.0
1897,22,-1,,6005788770147732352,230.9226,-40.1553,7.75,15.4,3.1
1898,22,-1,,6005788735787990016,230.9373,-40.1571,8.24,14.0,2.6
1904,22,-1,,6000065640336700800,230.42,-45.5152,8.15,16.7,4.0
1920,22,-1,,5887602265326250880,227.4727,-53.8894,7.36,14.5,2.7
1923,22,-1,,6025073654346256640,244.9816,-32.6341,6.14,14.1,2.7
1927,22,-1,,5905539354378250240,221.1994,-48.259,7.95,15.3,2.9
1937,22,22,,5998100297657839360,240.6323,-38.4144,7.06,14.8,2.8
1938,22,22,,5998136925140273152,240.9757,-37.9833,6.74,15.8,3.0
1950,22,-1,,6011711564407983744,237.7168,-34.7247,6.87,16.7,3.3
1951,22,-1,,6011695690208264320,236.9958,-34.9441,6.9,16.1,3.3
1952,22,-1,,6011696343043299456,237.0372,-34.8816,7.52,12.9,2.4
1953,22,-1,,5981858685540705152,239.582,-50.4863,11.38,13.0,2.5
1957,22,-1,,6060189753658659840,193.5024,-58.2652,9.23,14.5,3.0
1971,22,-1,,6007946454331820672,236.9929,-40.7843,7.09,15.7,3.0
1979,22,-1,,5975659815078820992,260.0157,-34.8404,6.09,15.7,3.1
1989,22,27,,6061280400465216000,191.6449,-55.9889,8.68,13.7,2.6
1991,22,27,,6061291017620573696,192.7228,-57.1799,8.61,13.6,2.5
2001,22,-1,,6033182483924939136,255.1412,-27.94,7.91,14.6,2.6
2005,22,-1,,5836564035106884608,240.7784,-55.3694,7.93,13.2,2.3
2015,22,15,,5970607902816680960,254.0621,-37.7918,5.79,17.4,3.7
2026,22,27,,5838209763412855296,183.6417,-74.778,9.52,14.6,3.1
2031,22,-1,,6112326395995741184,205.6696,-41.7239,8.08,13.9,2.6
2042,22,-1,,5868923418178479360,205.9286,-60.6284,9.21,15.7,3.3
2050,22,15,,5971042858373752832,250.9854,-38.3339,5.99,7.9,0.1
2052,22,-1,,5890000575050134656,229.1106,-50.7228,6.98,17.5,4.4
2053,22,-1,,5892925585210332928,217.4163,-55.0252,9.57,15.8,3.6
2062,22,-1,,5897192033898771584,213.4536,-53.2697,7.14,14.5,2.7
2064,22,-1,,5897212443583470464,213.3161,-52.9523,7.25,14.9,2.8
2074,22,27,,5855018684872450816,181.9017,-70.9272,9.14,14.6,2.9
2075,22,27,B,5842473841306561408,186.2157,-72.6039,10.09,6.6,0.0
2079,22,-1,,5966883096649416704,257.027,-40.5553,7.06,12.6,1.9
2083,22,27,B,5842480953772012928,186.7674,-72.4518,9.91,15.3,3.3
2084,22,-1,,5822329276475245824,237.5674,-66.8719,11.91,15.2,3.1
2092,22,-1,,6106992866945163904,206.1016,-47.1095,7.11,10.2,1.3
2093,22,-1,,6106992866948449792,206.1042,-47.1108,7.42,13.8,2.8
2094,22,24,,6106993554140699520,206.1492,-47.1038,7.68,14.5,2.7
2100,22,-1,,5477139318896369408,98.8401,-63.4473,9.37,16.4,3.6
2101,22,-1,,5477139318896268160,98.8431,-63.4483,9.2,13.3,2.5
2112,22,-1,,6067376878880451840,201.493,-53.6726,7.34,16.1,3.2
2113,22,-1,,6067385885437985664,201.779,-53.4789,9.09,16.9,3.6
2118,22,27,,6072588705751425408,185.7558,-56.6484,8.71,16.1,3.3
2119,22,27,,6072564997530148224,184.2491,-56.9662,8.84,14.7,3.1
2122,22,-1,,6016457297110757760,236.6075,-31.7221,5.61,14.5,2.9
2123,22,-1,,6016457262751019264,236.6048,-31.7254,5.61,15.1,2.9
2124,22,-1,,6016421494262600960,236.9029,-31.4452,12.71,14.1,3.1
2125,22,27,,6076569040922734208,180.7744,-54.9985,9.16,15.7,3.3
2126,22,-1,,6016479837099162496,236.3971,-31.406,8.59,16.3,3.9
2128,22,-1,,6087062882961607552,200.1949,-46.0616,7.38,15.0,2.9
2129,22,24,,6087108272175991296,200.1334,-46.0636,7.76,17.3,3.6
2130,22,24,,6087056870007363840,200.1889,-46.1939,7.89,11.8,1.7
2135,22,-1,,6063693897206575360,201.8981,-56.3204,7.9,13.9,2.6
2142,22,-1,,6099826976008902016,219.7333,-43.1661,8.12,15.1,3.1
2143,22,-1,,6099875659460241408,218.3892,-43.6186,6.45,17.2,3.6
2145,22,-1,,6197184847998850816,225.2988,-40.2293,6.39,16.1,3.2
2148,22,-1,,6074895579914327936,191.4543,-53.3691,8.0,18.3,4.6
2150,22,4,,5311080249578051840,138.1737,-54.0476,7.0,15.2,2.8
2161,22,-1,,5521788115293556608,127.2876,-46.5979,5.32,17.4,3.4
2164,22,-1,,5900818017114334848,227.0744,-50.0858,5.99,15.9,2.9
2165,22,-1,,6014575723474337792,236.0901,-35.4253,7.22,14.3,2.7
2166,22,-1,,6014564453480329856,236.2893,-35.4421,7.8,15.4,3.0
2174,22,-1,,6014590429442468096,236.2787,-35.1061,6.82,15.1,3.1
2175,22,-1,,6014539645747431680,233.6094,-32.9972,7.87,15.2,3.4
2176,22,-1,,6014539542668216832,233.5963,-33.0026,7.84,12.1,1.8
2203,22,-1,,5239823134370969088,160.5586,-64.4664,7.61,4.7,-0.2
2210,22,3,,5239835710037143296,161.7132,-64.3834,6.34,4.8,-0.2
2213,22,3,,5239479880579918208,161.2378,-65.4156,6.51,14.8,2.6
2217,22,20,,5908271297175319552,224.8441,-43.9797,7.01,16.8,3.4
2219,22,-1,,5908266830409284864,224.9452,-44.0885,6.19,17.5,3.6
2220,22,-1,,5908262054405356416,224.5027,-44.0198,7.98,14.8,2.8
2233,22,27,,6071124323745142400,183.534,-58.4238,8.83,16.7,3.5
2244,22,-1,,6029337899726726784,255.3612,-30.506,6.52,13.4,2.1
2248,22,8,,6734742473752797184,279.0969,-34.4155,6.83,12.8,2.0
2251,22,8,,6734749517499911040,279.5328,-34.4435,6.82,14.6,2.6
2253,22,8,,6734738625461995008,279.1009,-34.5132,6.34,15.7,3.2
2255,22,27,,6058046869882371200,187.0844,-61.0703,9.1,14.7,3.5
2258,22,-1,,5791768934876065152,224.9579,-76.9113,10.4,14.6,2.9
2268,22,27,,5861825550891696000,192.1994,-64.77,10.23,14.0,2.9
2271,22,-1,,5861825349107118976,192.2197,-64.7697,10.32,14.2,3.0
2276,22,15,,5969239698031640576,251.0161,-39.4797,5.62,14.8,2.5
2278,22,15,,5969226881848068096,250.773,-39.8849,5.92,15.3,3.1
2286,22,-1,,5974571195487677184,261.4079,-36.1421,5.68,15.4,3.1
2295,22,12,,5994793310284482432,239.1572,-42.7125,5.99,17.3,4.5
2297,22,12,,5994795990344219904,239.1588,-42.5993,6.42,16.6,3.9
2298,22,12,B,5994793241564999040,239.1842,-42.7069,6.14,15.9,3.3
2299,22,15,,6017574465345940480,249.9687,-38.648,6.0,15.9,3.0
2300,22,-1,,6017578764649241344,249.8724,-38.5832,6.32,17.5,3.7
2301,22,15,,6017559935510115456,250.2729,-38.6707,5.44,16.8,3.6
2302,22,15,,6017573881225258240,249.7708,-38.5628,5.81,16.3,3.0
2305,22,-1,,5973026759626379008,257.0934,-39.1109,6.78,14.7,2.8
2311,22,26,,6081988671159682432,198.3006,-49.4255,7.79,15.3,2.9
2314,22,-1,,5996732814442661760,243.0918,-40.2147,11.8,14.0,3.0
2315,22,12,,5996733192400186624,242.9586,-40.2503,6.2,16.0,3.7
2317,22,-1,,6065870483537839872,206.2129,-53.5912,7.34,16.7,3.4
2318,22,27,C,6054143161279392640,184.1773,-63.6505,9.07,14.2,2.8
2322,22,17,,6027254089004211712,251.1413,-32.9318,6.31,14.6,2.8
2327,22,-1,,6027269585247759744,251.519,-32.8539,7.5,13.6,2.4
2398,22,27,,5863137581817915904,195.6093,-63.0954,8.91,16.0,3.4
2401,22,22,,6002120318326513664,234.3782,-41.1297,7.12,15.8,3.1
2406,22,-1,,6002137188957931008,234.4933,-40.6348,5.33,14.7,2.9
2410,22,-1,,6068827035944141312,204.1049,-52.7748,7.49,17.7,3.8
2411,22,-1,,6068831468350282880,203.6794,-52.8697,6.94,15.4,3.1
2418,22,27,,6060219612273995008,194.2835,-58.0326,8.5,16.8,3.7
2419,22,-1,,6004110743607683200,230.0626,-41.5796,6.64,16.3,3.1
2428,22,3,,5240531632175135616,168.7474,-64.3471,7.25,15.3,2.9
2432,22,8,,6735794259693554304,282.2674,-33.4142,6.42,15.6,3.5
2433,22,15,,5944728319627233664,247.9928,-42.1859,5.66,14.4,2.4
2436,22,15,,5944728319627234048,247.9908,-42.1856,5.56,14.0,2.2
2438,22,-1,,5855778103831180672,191.2646,-68.4028,8.7,15.4,3.1
2450,22,-1,,6005871199158530816,230.1903,-40.5012,6.7,15.7,3.0
2451,22,20,,6005849312004531968,229.7659,-40.7709,6.46,17.2,3.4
2452,22,-1,,6005852782338242816,229.7893,-40.6204,6.49,16.6,3.3
2453,22,-1,,6005849243285423104,229.7348,-40.7883,6.97,5.6,-0.4
2454,22,-1,,6005861063035295744,230.0147,-40.4248,7.52,16.2,3.4
2455,22,-1,,6005851888985015680,229.8352,-40.64,6.78,16.6,3.4
2457,22,-1,,6005860410200234880,230.0236,-40.4595,6.71,15.2,2.9
2458,22,-1,,6028069686187481472,255.8773,-32.6807,6.54,14.7,2.8
2460,22,20,,6005839721333770240,229.8944,-40.6998,6.56,16.4,3.3
2462,22,-1,,6028072705449478784,255.8603,-32.66,7.67,14.3,2.5
2475,22,8,,4037835231856994816,271.6517,-37.3203,6.55,12.0,1.6
2476,22,-1,,4037822866732172416,272.6019,-37.0156,6.89,12.6,2.0
2477,22,-1,,6035370340231218560,241.644,-33.2311,7.66,15.5,3.1
2478,22,-1,,6035370374590956160,241.6471,-33.2323,7.82,13.2,2.3
2485,22,-1,,6204263606936669696,225.0421,-33.0526,9.66,14.2,2.9
2487,22,-1,,6204185026214673664,225.1441,-33.5757,6.3,16.9,3.6
2488,22,-1,,6011797738632729216,239.3373,-35.0004,6.79,14.5,2.6
2493,22,-1,,6204194264684956416,225.3149,-33.3712,7.2,16.4,3.3
2495,22,15,,6017772347393222016,248.2862,-38.3709,5.7,16.0,3.0
2499,22,15,,6017745920433612032,247.5996,-38.7443,5.6,17.3,3.5
2539,22,27,B,5842526858383628416,184.4427,-72.3739,9.87,13.4,2.6
2554,22,4,,5311129349648673664,137.9076,-54.037,7.84,6.7,-0.1
2559,22,-1,,6010905484947675520,239.8155,-36.1521,6.84,15.4,3.0
2560,22,27,,5869422351603890944,199.7577,-61.115,9.22,11.4,1.7
2561,22,-1,,6029157785987643776,256.9406,-29.0777,9.31,15.6,3.5
2564,22,-1,,6197236318886050688,224.2978,-40.8772,7.25,14.6,2.7
2586,22,27,C,5860897842313432576,186.0882,-65.9522,9.03,13.8,2.7
2587,22,16,,5976613675832060288,255.5055,-37.1826,7.47,15.1,2.9
2588,22,27,C,5860899560245289472,186.27,-65.995,9.66,16.0,3.3
2607,22,-1,,5904497945078053120,222.4309,-49.0836,8.11,16.2,3.3
2613,22,-1,,5964830553267212416,252.6382,-43.3558,7.48,14.8,2.9
2614,22,17,,6037916121957050496,246.7661,-29.4732,6.4,16.7,3.4
2617,22,8,,6728162648254144128,275.177,-37.0282,6.68,17.2,3.5
2633,22,22,,5998159946165393536,240.8784,-37.6426,7.2,16.5,3.4
2637,22,-1,,6008067714160631680,236.7491,-39.8956,5.84,15.0,2.6
2640,22,-1,,5998186197006313472,239.9756,-37.8465,6.31,12.2,2.2
2643,22,-1,,6165056117502167552,206.4541,-34.1785,8.94,16.8,3.6
2647,22,-1,,5951341572849834112,258.3455,-46.2454,7.03,15.2,2.8
2650,22,-1,,6000112919338294144,230.867,-44.8699,6.27,16.1,3.1
2653,22,-1,,6122522918931320576,210.8736,-33.9158,8.49,16.3,3.5
2669,22,-1,,5328044438361108864,130.6736,-50.3268,5.42,18.0,3.7
2688,22,27,,6074933620450294016,192.5568,-52.8362,7.62,17.2,3.5
2689,22,-1,,6074964716008839936,193.2162,-53.0354,7.52,14.1,2.9
2694,22,-1,,5993786226354952960,244.7881,-41.0226,6.84,13.9,2.4
2705,22,-1,,6062823324521456640,201.8411,-56.8763,8.46,16.1,3.2
2707,22,-1,,5888042207408118656,229.5098,-53.2895,9.45,13.7,2.7
2711,22,-1,,5974593421939123968,262.819,-37.006,7.77,14.3,2.7
2712,22,8,,6718694586124956160,285.4454,-38.2243,6.65,15.9,3.3
2719,22,-1,,6068890803313425024,202.4138,-53.3504,7.67,13.8,2.4
2728,22,27,,6077950336754946176,188.4791,-52.6631,7.91,14.2,2.7
2729,22,27,,6077986242682777216,187.6806,-52.7605,8.79,14.5,2.7
2730,22,8,,6732272214708936448,282.0522,-34.8948,6.68,14.9,2.8
2731,22,27,,6077972808024967680,187.6785,-52.8726,9.41,14.3,2.8
2742,22,-1,,6067400076009971712,201.5937,-53.4116,9.67,14.9,3.0
2750,22,27,,6072607672327223808,185.6277,-56.474,9.22,13.7,2.9
2751,22,-1,,6072624439880759936,184.8912,-56.6019,8.23,13.4,2.3
2754,22,27,,6072619457718489600,184.3551,-56.7263,8.87,16.5,3.6
2760,22,27,A,5200085474144432384,176.9495,-78.698,9.89,12.4,2.6
2763,22,-1,,6099998877781285888,219.4098,-43.0144,8.3,14.0,2.8
2764,22,-1,,5858793342718419328,199.5128,-65.122,7.64,17.5,3.9
2765,22,-1,,6018064920562460672,245.951,-39.028,9.75,15.5,3.3
2766,22,-1,,6018064886202720512,245.9447,-39.0338,10.17,14.3,3.1
2770,22,27,,5863747467220738432,203.4781,-65.6116,9.68,10.8,1.6
2771,22,12,,6018027571526027392,245.4938,-39.5006,6.14,14.6,3.0
2773,22,27,A,5200035927402217088,177.3818,-78.8503,9.92,11.9,2.1
2774,22,27,A,5199985216726016896,178.7692,-79.3198,9.89,14.8,3.3
2775,22,-1,,5863747467220735744,203.4717,-65.6132,9.52,11.8,2.0
2776,22,27,,6061337609428171648,193.344,-56.6616,8.83,13.8,2.7
2781,22,24,,6107185285779428608,205.2216,-46.9734,7.58,17.9,3.9
2784,22,24,,6112553720023656192,203.8798,-42.697,8.34,13.9,2.6
2789,22,-1,,6150861598480158336,183.8776,-39.812,18.83,10.5,1.9
2791,22,-1,,5356728158433450624,154.0073,-52.3558,6.66,15.4,2.8
2795,22,-1,,5414591778891560832,151.6016,-45.1128,7.62,17.4,3.7
2803,22,-1,,5973049467094469760,258.2459,-39.1541,7.27,12.3,1.8
2804,22,-1,,5895870524024450304,214.662,-55.0561,6.77,15.3,2.9
2805,22,-1,,5973046550824196224,258.051,-39.2129,8.38,14.2,2.7
2807,22,-1,,5973051051950211968,258.2989,-39.1053,7.97,13.5,2.4
2836,22,-1,,6204398194030758784,226.2658,-33.156,7.15,14.2,2.5
2860,22,-1,,6004170697043281664,228.4782,-42.0907,6.55,17.7,3.7
2861,22,-1,,5974831466211189504,263.2187,-35.4736,8.07,17.9,4.5
2863,22,-1,,6004172178814754560,228.6476,-42.0184,8.37,14.3,2.8
2866,22,-1,,5990213908755917568,243.5838,-46.3352,4.83,12.0,1.5
2867,22,27,,5860587917472173056,185.1172,-65.8427,10.27,6.2,0.0
2874,22,-1,,5935228676602111232,246.0914,-50.5001,8.15,14.6,2.9
2887,22,4,,5311157971301326976,135.9689,-54.8941,7.49,14.5,2.7
2891,22,-1,,6064434315206569344,204.9044,-55.8619,7.42,14.6,2.7
2892,22,25,,6064430604354365440,205.2538,-55.7676,8.7,12.7,2.1
2893,22,-1,,6065910375195211392,206.4645,-53.2669,8.57,14.3,2.7
2894,22,-1,,6065934392648725888,207.6487,-53.2814,7.9,16.3,3.6
2895,22,-1,,6064432081823386240,204.6818,-55.9534,7.36,14.9,2.9
2903,22,27,,5838361599097855104,189.838,-75.0443,9.65,10.0,1.2
2904,22,27,,6059927313980572928,190.5829,-58.7834,9.4,13.3,2.6
2934,22,-1,,6720920135116579840,271.5095,-44.9073,8.91,15.9,3.3
2956,22,17,,6032268652292304768,251.1002,-28.3231,7.27,16.2,3.3
2962,22,-1,,6023115699015188864,244.6454,-34.6365,7.87,15.5,3.1
2965,22,-1,,6023117485721527552,244.8102,-34.6547,7.67,15.7,3.2
2966,22,27,,6062531438572604032,201.9272,-57.9143,8.47,14.9,3.0
2969,22,20,,5908313181694343424,226.023,-43.7765,6.93,15.0,2.7
2970,22,-1,,5908304419960927232,225.8171,-43.9776,7.71,16.4,3.4
2971,22,-1,,5908290641708133760,224.7808,-43.7321,6.61,16.4,3.2
2976,22,-1,,5906660065965828608,226.2684,-46.6443,7.68,16.9,3.6
2984,22,-1,,5268506094172567808,105.3559,-68.8094,10.04,15.4,3.1
2990,22,-1,,5891368195694050688,218.2494,-58.1194,8.67,16.2,3.3
2995,22,-1,,5842571697842877440,186.3942,-71.9172,10.55,16.1,3.6
2997,22,-1,,6197295933032784768,224.4411,-40.0873,6.87,13.4,2.1
3000,22,17,,6025153742590146816,246.3144,-32.2434,6.46,16.4,3.7
3013,22,-1,,5971080211742258176,251.8691,-38.3496,5.17,17.2,3.4
3014,22,15,,5971080211742260224,251.8677,-38.348,5.69,16.9,3.3
3027,22,-1,,5823311655749362176,232.8705,-68.2284,9.0,17.6,4.0
3029,22,-1,,5253502570850603520,159.7635,-62.8082,8.87,17.3,3.8
3035,22,12,,6021420630046381440,244.8084,-37.7912,6.57,13.8,2.3
3039,22,-1,,6021439802780530176,244.5968,-37.5108,6.12,17.2,3.9
3041,22,-1,,6021437157080769152,244.4816,-37.6395,7.18,16.9,3.6
3042,22,12,,6021414479652887296,244.2734,-37.7535,6.39,13.8,2.8
3043,22,-1,,6002206252034775680,232.1892,-42.7121,6.65,15.6,3.0
3044,22,-1,,6002184845917044480,232.3956,-43.0035,6.58,14.0,2.3
3045,22,-1,,6011861166711035904,239.3316,-34.5356,6.37,16.5,3.6
3047,22,-1,,6060547331128876928,193.6535,-57.1687,8.95,5.1,-0.1
3050,22,-1,,6060544311794916864,193.4514,-57.287,6.36,15.1,2.9
3051,22,15,,5970631679759881344,254.3562,-37.5857,6.03,15.7,3.0
3052,22,27,,6060542250205553024,192.9477,-57.1348,9.17,15.4,3.1
3053,22,-1,,6060545961062406144,193.5497,-57.2349,8.11,15.7,3.1
3054,22,-1,,6011827867821601792,238.7928,-34.9181,6.78,18.2,4.4
3055,22,27,E,6060517305034461696,192.9218,-57.5205,8.95,14.1,2.8
3056,22,-1,,6011819007311314176,238.6324,-35.1215,6.62,15.4,2.8
3059,22,-1,,6060547163653418112,193.6482,-57.178,9.63,3.9,-0.3
3062,22,15,,6016864013353524864,247.6677,-41.0374,5.75,16.0,3.2
3066,22,22,,5994838596421132800,238.9854,-42.2319,6.76,15.6,3.1
3070,22,3,,5240590215531382528,167.5659,-64.323,6.65,15.4,2.9
3071,22,-1,,5240584404406985472,168.1879,-64.1697,10.59,5.2,-0.1
3101,22,-1,,6035433596508021120,243.9329,-33.5016,7.68,14.6,2.8
3103,22,7,,5961120384410461568,266.0978,-39.5244,7.02,13.1,2.0
3108,22,-1,,6030980020347300992,251.3678,-30.6461,5.65,14.3,2.7
3109,22,-1,,6030977550778879232,251.217,-30.6625,7.64,16.0,3.4
3110,22,12,,6010982622561653248,239.5182,-35.6781,6.13,17.3,3.7
3121,22,-1,,5941934421908267776,245.1301,-46.6992,10.53,13.5,2.6
3124,22,24,,6107256032480918400,204.8584,-46.6031,7.67,15.3,2.9
3125,22,3,,5239874639622803328,160.2501,-64.3335,6.66,14.2,2.5
3126,22,3,,5239891785131767936,159.4776,-64.149,6.53,16.5,3.2
3132,22,-1,,6204476190636729856,227.572,-32.6566,7.04,16.1,3.1
3135,22,-1,,5942313104926112512,245.3262,-46.5184,7.42,17.4,3.8
3137,22,10,,4109508550940260608,258.9012,-25.0911,6.66,14.9,2.7
3139,22,-1,,6204459560523244928,227.6787,-32.808,7.01,15.0,2.8
3140,22,-1,,5942313100583343360,245.3251,-46.5155,7.43,15.0,2.9
3147,22,-1,,6090872239775914368,211.139,-50.066,7.56,18.0,4.1
3148,22,-1,,6090846749152290944,210.9064,-50.18,10.41,13.5,2.6
3150,22,-1,,6090854651891034496,210.4427,-50.2603,7.18,15.7,3.1
3151,22,-1,,6090868327066996352,210.6672,-49.9048,7.02,14.7,2.6
3152,22,-1,,6090846710488713344,210.8953,-50.1779,10.29,10.1,1.3
3169,22,-1,,5245074230075552128,155.742,-66.9014,8.16,4.9,-0.2
3171,22,-1,,6078011355343647232,188.7365,-52.3356,8.62,15.0,2.9
3174,22,-1,,4053504784378838272,264.8778,-33.9757,7.97,16.1,3.4
3177,22,-1,,5857460665877545856,195.984,-67.0737,6.58,14.0,2.3
3179,22,15,,5969039449422932480,250.1187,-41.0806,5.71,16.5,3.0
3180,22,15,,5969060958655659008,249.7936,-40.8132,5.76,17.4,3.4
3181,22,15,,5969054327225266688,249.7281,-40.9222,5.67,16.8,3.3
3182,22,-1,,6080577310547417984,199.8013,-51.6278,6.18,16.9,3.3
3187,22,-1,,5898696676897480704,216.1425,-51.9221,7.21,18.2,4.2
3196,22,-1,,6080595005812577792,199.7426,-51.4236,7.17,16.7,3.6
3198,22,-1,,5891148705696002944,216.304,-58.6603,8.78,14.8,2.9
3209,22,12,,5998194271544997632,240.0492,-37.6606,6.15,16.3,3.4
3219,22,-1,,5996790744962326144,242.5382,-40.1104,5.47,16.1,3.5
3220,22,-1,,5996800327005242368,242.8637,-39.9093,8.76,13.5,2.4
3222,22,-1,,6008075994857664896,236.8967,-39.7464,5.9,15.9,2.9
3223,22,-1,,6008096782495195648,235.6499,-40.666,7.86,15.1,3.0
